,tweet_id,airline_sentiment,name,text,tweet_coord,tweet_created,tweet_location,user_timezone
8762,5.67867e+17,negative,Analystdoc,“@JetBlue: @Analystdoc Unfortunately that's not an available option with our current system. Sorry guys. That's a certain #fail Fix it plz.,,17/02/15 18:05,"Greenwich, CT",
8763,5.67865e+17,negative,mellamommy,"@JetBlue received horrible customer service at LAX on 2/11. Reservation Cancelled Flighted without notification, despite having confirmation number.",,17/02/15 17:54,,
8764,5.67865e+17,negative,knfitzpa,"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?",,17/02/15 17:54,,Eastern Time (US & Canada)
8765,5.67864e+17,negative,Analystdoc,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :(",,17/02/15 17:51,"Greenwich, CT",
8766,5.67863e+17,positive,katie654,@JetBlue is definitely my new favorite airline.,,17/02/15 17:46,,
8767,5.67863e+17,positive,gmggonzalez,@JetBlue I will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.,,17/02/15 17:46,,Eastern Time (US & Canada)
8768,5.67861e+17,neutral,gmggonzalez,@JetBlue all up to date. Can't update via Google play.,,17/02/15 17:40,,Eastern Time (US & Canada)
8769,5.6786e+17,negative,gmggonzalez,@JetBlue Are there issues with the mobile boarding passes? My app keeps crashing when I try accessing. Thanks!,,17/02/15 17:37,,Eastern Time (US & Canada)
8770,5.6786e+17,neutral,JetBlueNews,@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n,,17/02/15 17:36,USA,Sydney
8771,5.67857e+17,negative,techyheads,"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats",,17/02/15 17:24,,Eastern Time (US & Canada)
8772,5.67857e+17,positive,NYC_JaneDoe,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,,17/02/15 17:23,"Long Island, NY",Eastern Time (US & Canada)
8773,5.67856e+17,negative,Nickymkirk,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",,17/02/15 17:21,Dorado,
8774,5.67856e+17,negative,knfitzpa,@JetBlue that's not an option for us. So how can we help each other fix this? I would've made the change earlier if given accurate info.,,17/02/15 17:20,,Eastern Time (US & Canada)
8775,5.67856e+17,negative,knfitzpa,"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",,17/02/15 17:18,,Eastern Time (US & Canada)
8776,5.67854e+17,negative,brian_cristiano,@JetBlue tell your employees that!,,17/02/15 17:10,"New York, New York",Eastern Time (US & Canada)
8777,5.67853e+17,negative,Analystdoc,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail",,17/02/15 17:08,"Greenwich, CT",
8778,5.67853e+17,negative,brian_cristiano,@JetBlue ah yes. Put the bags on the floor instead of the overhead bin so no one trips. #safetyfirst #sarcasm,,17/02/15 17:08,"New York, New York",Eastern Time (US & Canada)
8779,5.67853e+17,negative,Nickymkirk,@JetBlue where exactly can I leave a note,"[18.44643543, -66.28345755]",17/02/15 17:06,Dorado,
8780,5.67852e+17,neutral,JetBlueNews,@JetBlue Accepting #Apple Pay - Mobile Enterprise http://t.co/Ci5cfrlqBe,,17/02/15 17:05,USA,Sydney
8781,5.67852e+17,negative,Analystdoc,"@JetBlue Guys, really bad @JetBlue #fail . Someone better call my wife back to get this handled. 203-382-3312 while she waits on hold....",,17/02/15 17:03,"Greenwich, CT",
8782,5.67852e+17,negative,Analystdoc,@JetBlue #fail My wife on the phone asking to switch flight times. In mid switch gets disconnected. Now Cancelled Flightled! No new time! No call back,,17/02/15 17:02,"Greenwich, CT",
8783,5.67849e+17,positive,DonnellyVJ,@JetBlue That's great! Thank you.,,17/02/15 16:53,,
8784,5.67849e+17,negative,Nickymkirk,@JetBlue they tried to have us towed. Do you think I'll be flying out of your terminal again? Risk of $75 fine from corrupt police official,,17/02/15 16:50,Dorado,
8785,5.67848e+17,neutral,tom_brant,@JetBlue selfie on the flight 83 from #JFK to #Orlando . With @Supertzar85 http://t.co/QRANZImHTr,,17/02/15 16:49,"Southbury, CT",
8786,5.67848e+17,negative,Nickymkirk,@JetBlue ticket issued whilst delivering your customers.,,17/02/15 16:48,Dorado,
8787,5.67848e+17,negative,Nickymkirk,"@JetBlue understand that, but this policy of targeting your passengers is not good for business and should be addressed with security",,17/02/15 16:48,Dorado,
8788,5.67847e+17,negative,brian_cristiano,Always been a @JetBlue fan but maybe next time I'll fly @VirginAmerica for real customer service.,,17/02/15 16:44,"New York, New York",Eastern Time (US & Canada)
8789,5.67846e+17,positive,TriRacer429,@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,,17/02/15 16:41,"Arlington, Virginia ",
8790,5.67846e+17,negative,MerrickRealtor,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,,17/02/15 16:40,Merrick,America/New_York
8791,5.67846e+17,negative,DonnellyVJ,@JetBlue the whole plane. Hoping for better luck on the return flight Sunday.,,17/02/15 16:40,,
8792,5.67845e+17,negative,brian_cristiano,"@JetBlue so I'm penalized for packing lightly, having 1 bag and paying extra for a seat?",,17/02/15 16:37,"New York, New York",Eastern Time (US & Canada)
8793,5.67845e+17,negative,Nickymkirk,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75","[18.4465457, -66.28316651]",17/02/15 16:36,Dorado,
8794,5.67844e+17,negative,DonnellyVJ,@JetBlue the TV. Wifi was spotty. It's just a nice feature for a X country flight. Still won't keep us away #lovejetblue,,17/02/15 16:31,,
8795,5.67844e+17,negative,MerrickRealtor,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,,17/02/15 16:31,Merrick,America/New_York
8796,5.67843e+17,negative,brian_cristiano,@JetBlue why did I pay for extra space to be forced to put my backpack under my seat? Its my only bag. Flight 135. Unprofessional.,,17/02/15 16:27,"New York, New York",Eastern Time (US & Canada)
8797,5.67843e+17,negative,DonnellyVJ,@JetBlue we were on b6 619 this morning from Boston to beautiful San Diego. We really were bummed the satellite was broken. :(,"[32.99815682, -117.17405196]",17/02/15 16:26,,
8798,5.67843e+17,neutral,MerrickRealtor,@JetBlue knew that ... has to be done at the Gate correct? If so what time does gate open,,17/02/15 16:26,Merrick,America/New_York
8799,5.67842e+17,positive,StacyCrossB6,"@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk",,17/02/15 16:23,Philadelphia,Eastern Time (US & Canada)
8800,5.67837e+17,neutral,DontenPhoto,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6",,17/02/15 16:05,"Englewood, Florida",Eastern Time (US & Canada)
8801,5.67837e+17,neutral,jonsik1952,"@JetBlue.  Punta Cana, to enjoy weather n see my wifes family",,17/02/15 16:04,,
8802,5.67837e+17,positive,TSAmedia_RossF,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,,17/02/15 16:03,"Washington, D.C.",Eastern Time (US & Canada)
8803,5.67836e+17,negative,44riggins44,@JetBlue just lost my business   Enjoy your profits,,17/02/15 16:01,boston,
8804,5.67836e+17,negative,44riggins44,@JetBlue I would drive 2 1/2 hours to jfk to board JetBlue to Vegas instead of closer Hartford airport. Cramming more seats on plane.NO MORE,,17/02/15 16:00,boston,
8805,5.67832e+17,neutral,ProfessorpaUL15,@JetBlue - I will for sure. But my TSA-Pre works with other airlines. Why is Jetblue different?,"[0.0, 0.0]",17/02/15 15:43,,Atlantic Time (Canada)
8806,5.67831e+17,positive,kimbetech,@JetBlue will call. Thank you!,,17/02/15 15:42,NYC,Eastern Time (US & Canada)
8807,5.67831e+17,negative,kimbetech,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(",,17/02/15 15:42,NYC,Eastern Time (US & Canada)
8808,5.6783e+17,neutral,dedemoore89,@JetBlue Are departing flights from Boston heavily delayed? Flying out tomorrow morning ...,,17/02/15 15:37,,
8809,5.67829e+17,positive,soflalegaljobs,@JetBlue Still love you guys. But get me to Vegas already! ☀️🌴✈️🍸🎲,,17/02/15 15:34,"Miami, FL ",Eastern Time (US & Canada)
8810,5.67829e+17,positive,kurianbk,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,,17/02/15 15:32,"Boston, MA",
8811,5.67828e+17,neutral,kimbetech,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,,17/02/15 15:30,NYC,Eastern Time (US & Canada)
8812,5.67827e+17,negative,JoanIngerman,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,,17/02/15 15:26,,Central Time (US & Canada)
8813,5.67827e+17,negative,JoanIngerman,@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,,17/02/15 15:25,,Central Time (US & Canada)
8814,5.67827e+17,neutral,brandongutman,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,,17/02/15 15:23,"New York, NY",Eastern Time (US & Canada)
8815,5.67826e+17,positive,carleycalla,@JetBlue tried again. Lovely customer service. Thank you!,,17/02/15 15:20,"Boston, Massachusetts",Mountain Time (US & Canada)
8816,5.67824e+17,positive,reenapilgrim,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,,17/02/15 15:13,,
8817,5.67822e+17,positive,TSAmedia_RossF,@JetBlue @ProfessorpaUL15 Always happy to help!,,17/02/15 15:04,"Washington, D.C.",Eastern Time (US & Canada)
8818,5.67822e+17,positive,mrsmjem,"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",,17/02/15 15:02,CT,Quito
8819,5.67819e+17,negative,bioldame491,"@JetBlue we are delayed, until he arrives",,17/02/15 14:51,"New York, NY",Eastern Time (US & Canada)
8820,5.67818e+17,negative,luisauraalvarez,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,,17/02/15 14:49,❤,Eastern Time (US & Canada)
8821,5.67818e+17,negative,luisauraalvarez,@JetBlue whose performing at T5,,17/02/15 14:48,❤,Eastern Time (US & Canada)
8822,5.67817e+17,neutral,ejz71,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,,17/02/15 14:46,plymouth ,
8823,5.67817e+17,negative,bioldame491,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",,17/02/15 14:43,"New York, NY",Eastern Time (US & Canada)
8824,5.67815e+17,positive,JetBlueNews,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,,17/02/15 14:36,USA,Sydney
8825,5.67814e+17,negative,ProfessorpaUL15,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,"[42.36604659, -71.01573889]",17/02/15 14:33,,Atlantic Time (Canada)
8826,5.67814e+17,neutral,heatherdopson,"@JetBlue That's right! :) Game, set, match.",,17/02/15 14:31,Jetsetter ✈,
8827,5.67813e+17,negative,ThePRCloset,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",,17/02/15 14:30,New York City,Eastern Time (US & Canada)
8828,5.67813e+17,negative,edgarsantana,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,,17/02/15 14:28,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
8829,5.67812e+17,positive,Lynnche324,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,,17/02/15 14:24,"Jersey City, NJ ",
8830,5.67811e+17,neutral,DontenPhoto,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu",,17/02/15 14:20,"Englewood, Florida",Eastern Time (US & Canada)
8831,5.67811e+17,positive,vincenzolandino,@JetBlue this makes me happy. I hope these aren't empty promises.,,17/02/15 14:19,NYC | CT,Eastern Time (US & Canada)
8832,5.67811e+17,negative,ThePRCloset,@JetBlue dropped 3x in past hour,,17/02/15 14:19,New York City,Eastern Time (US & Canada)
8833,5.67811e+17,neutral,vincenzolandino,"seriously, I want to work on the JetBlue social team RT @JetBlue: @vincenzolandino http://t.co/eiGaJyzcW2",,17/02/15 14:19,NYC | CT,Eastern Time (US & Canada)
8834,5.67809e+17,neutral,CBarrows,@JetBlue Call me when you do and we’ll have to hook up!,"[0.0, 0.0]",17/02/15 14:12,"Wayne, NJ",Eastern Time (US & Canada)
8835,5.67808e+17,negative,ThePRCloset,@JetBlue Ive called you 3 x &amp; waited on hold 10 min each time to be disconnected each time. Enraging! I need to speak to someone! #help,,17/02/15 14:09,New York City,Eastern Time (US & Canada)
8836,5.67808e+17,neutral,bmk266,@JetBlue the USA help line.  i accidentally booked a flight on a thursday instead of a wednesday and want to switch,,17/02/15 14:09,,Quito
8837,5.67808e+17,neutral,CBarrows,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,"[0.0, 0.0]",17/02/15 14:08,"Wayne, NJ",Eastern Time (US & Canada)
8838,5.67808e+17,positive,vincenzolandino,@JetBlue we don't need anybody else!,,17/02/15 14:07,NYC | CT,Eastern Time (US & Canada)
8839,5.67807e+17,negative,Tubulus,@jetblue any idea where the plane for flight 672 is coming from? I thought flight 305 from JFK but that wouldn't explain delay.,,17/02/15 14:06,,Atlantic Time (Canada)
8840,5.67807e+17,neutral,RuizRichard,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",,17/02/15 14:06,"Miramar, Florida",Eastern Time (US & Canada)
8841,5.67807e+17,negative,edgarsantana,"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",,17/02/15 14:06,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
8842,5.67807e+17,negative,bmk266,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on",,17/02/15 14:05,,Quito
8843,5.67807e+17,neutral,JetBlueNews,@JetBlue Airways Sees Significant Drop in Short Interest (JBLU) - Mideast Time http://t.co/SSBaUJtOuW,,17/02/15 14:05,USA,Sydney
8844,5.67805e+17,neutral,HAbbott4,@JetBlue No not yet. I will notify them. I'm new at this! 😊,,17/02/15 13:59,NY,Eastern Time (US & Canada)
8845,5.67803e+17,positive,thereal_SNL,@JetBlue thanks!,,17/02/15 13:51,District of Columbia,Eastern Time (US & Canada)
8846,5.67803e+17,neutral,ChicDisheveled,"@JetBlue don't worry, I'm gonna share with my row! 😁","[40.64784472, -73.77710687]",17/02/15 13:49,"San Diego, CA",Arizona
8847,5.67802e+17,positive,vincenzolandino,First base already? I like your style @JetBlue,,17/02/15 13:46,NYC | CT,Eastern Time (US & Canada)
8848,5.67802e+17,negative,carleycalla,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon",,17/02/15 13:43,"Boston, Massachusetts",Mountain Time (US & Canada)
8849,5.67802e+17,neutral,HAbbott4,@JetBlue Does your home airport not count in the badge system? My TB account says 2 flights but I've taken 3 this year.,,17/02/15 13:43,NY,Eastern Time (US & Canada)
8850,5.67802e+17,neutral,thereal_SNL,@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,,17/02/15 13:43,District of Columbia,Eastern Time (US & Canada)
8851,5.67801e+17,neutral,vincenzolandino,"@JetBlue I know where you guys jet! LOL, but if you love me so much, help a brother out :) Hot weather, great nightlife, 2-3 hour flight",,17/02/15 13:42,NYC | CT,Eastern Time (US & Canada)
8852,5.678e+17,neutral,JetBlueNews,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,,17/02/15 13:36,USA,Sydney
8853,5.678e+17,neutral,vincenzolandino,"Aww, is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?",,17/02/15 13:35,NYC | CT,Eastern Time (US & Canada)
8854,5.67799e+17,positive,gigiri27,@JetBlue love traveling with Jetblue. Cant wait to go to Paris oui oui!!! NYC was awesomeee!,,17/02/15 13:33,,
8855,5.67797e+17,negative,phil0616,"@JetBlue 
But if customer service ment anything to you.... you would try. Quoting policy is never effective customer service.",,17/02/15 13:27,"Florida, USA",
